C:\Cambridge\Election2019\School\3 Final\School Transfer Report


*** COUNT 2 ***

   000401-00-00110000263760:  Lim, Christopher --> Weinstein, David J.
   000401-00-00110000283307:  Lim, Christopher --> Weinstein, Rachel B.
   000401-00-00110000289074:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000292615:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000305562:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000323957:  Lim, Christopher --> Weinstein, David J.
   000401-00-00110000353639:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000354156:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000370468:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000372203:  Lim, Christopher --> Weinstein, Rachel B.
   000401-00-00110000375977:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000376419:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000384183:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000389695:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000407964:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000427463:  Lim, Christopher --> Dawson, Bernette J.
   000401-00-00110000442276:  Lim, Christopher --> Weinstein, David J.
   000401-00-00110000476247:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000488815:  Lim, Christopher --> Weinstein, Rachel B.
   000401-00-00110000499794:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000580366:  Lim, Christopher --> Weinstein, David J.
   000401-00-00110000585755:  Lim, Christopher --> Weinstein, Rachel B.
   000401-00-00110000585912:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000597715:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000616012:  Lim, Christopher --> Weinstein, David J.
   000401-00-00110000642816:  Lim, Christopher --> Dawson, Bernette J.
   000401-00-00110000663906:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000681526:  Lim, Christopher --> Weinstein, Rachel B.
   000401-00-00110000684668:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000687156:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000695357:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000725598:  Lim, Christopher --> Weinstein, Rachel B.
   000401-00-00110000728906:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000753215:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000758551:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000773843:  Lim, Christopher --> Weinstein, David J.
   000401-00-00110000782517:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000810261:  Lim, Christopher --> Dawson, Bernette J.
   000401-00-00110000840292:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000851074:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000855196:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000892769:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000401-00-00110000893520:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000895245:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000907772:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000911143:  Lim, Christopher --> EXHAUSTED PILE
   000401-00-00110000916887:  Lim, Christopher --> Weinstein, Rachel B.
   000301-00-00070000163148:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000301-00-00070000293990:  Lim, Christopher --> EXHAUSTED PILE
   000301-00-00070000425954:  Lim, Christopher --> Weinstein, David J.
   000301-00-00070000526168:  Lim, Christopher --> Dawson, Bernette J.
   000301-00-00070000552581:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000301-00-00070000554520:  Lim, Christopher --> EXHAUSTED PILE
   000301-00-00070000611507:  Lim, Christopher --> EXHAUSTED PILE
   000301-00-00070000630466:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000301-00-00070000640128:  Lim, Christopher --> EXHAUSTED PILE
   000301-00-00070000672022:  Lim, Christopher --> Dawson, Bernette J.
   000301-00-00070000747778:  Lim, Christopher --> EXHAUSTED PILE
   000301-00-00070000775115:  Lim, Christopher --> Weinstein, Rachel B.
   000301-00-00070000829886:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000301-00-00070000845367:  Lim, Christopher --> EXHAUSTED PILE
   000301-00-00070000858742:  Lim, Christopher --> Weinstein, Rachel B.
   000301-00-00070000906940:  Lim, Christopher --> Dawson, Bernette J.
   000402-00-00120000013417:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000040345:  Lim, Christopher --> Weinstein, Rachel B.
   000402-00-00120000067999:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000137609:  Lim, Christopher --> Weinstein, Rachel B.
   000402-00-00120000142831:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000199643:  Lim, Christopher --> Dawson, Bernette J.
   000402-00-00120000206761:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000237747:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000324424:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000378791:  Lim, Christopher --> Weinstein, Rachel B.
   000402-00-00120000392784:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000405448:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000408375:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000411162:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000422778:  Lim, Christopher --> Weinstein, Rachel B.
   000402-00-00120000427510:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000428180:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000436714:  Lim, Christopher --> Dawson, Bernette J.
   000402-00-00120000472828:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000512067:  Lim, Christopher --> Dawson, Bernette J.
   000402-00-00120000518160:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000569128:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000577388:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000700839:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000727482:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000768413:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000402-00-00120000772623:  Lim, Christopher --> Dawson, Bernette J.
   000402-00-00120000813133:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000818645:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000834295:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000835799:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000886714:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000892016:  Lim, Christopher --> Weinstein, Rachel B.
   000402-00-00120000895065:  Lim, Christopher --> Weinstein, Rachel B.
   000402-00-00120000899647:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000907455:  Lim, Christopher --> Weinstein, David J.
   000402-00-00120000950576:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00120000957983:  Lim, Christopher --> Weinstein, David J.
   000402-00-00470000027441:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00470000054815:  Lim, Christopher --> Weinstein, David J.
   000402-00-00470000440975:  Lim, Christopher --> EXHAUSTED PILE
   000402-00-00470000995276:  Lim, Christopher --> Dawson, Bernette J.
   000403-00-00130000014842:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000403-00-00130000027043:  Lim, Christopher --> Weinstein, David J.
   000403-00-00130000028923:  Lim, Christopher --> Weinstein, Rachel B.
   000403-00-00130000062384:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000403-00-00130000097202:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000403-00-00130000129795:  Lim, Christopher --> EXHAUSTED PILE
   000403-00-00130000171019:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000403-00-00130000328454:  Lim, Christopher --> Weinstein, Rachel B.
   000403-00-00130000516664:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000403-00-00130000552999:  Lim, Christopher --> EXHAUSTED PILE
   000403-00-00130000607548:  Lim, Christopher --> EXHAUSTED PILE
   000403-00-00130000759189:  Lim, Christopher --> Dawson, Bernette J.
   000403-00-00130000788903:  Lim, Christopher --> EXHAUSTED PILE
   000403-00-00130000802707:  Lim, Christopher --> Dawson, Bernette J.
   000403-00-00130000863537:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000403-00-00130000913896:  Lim, Christopher --> Weinstein, Rachel B.
   000403-00-00130000914323:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000020606:  Lim, Christopher --> Dawson, Bernette J.
   000501-00-00140000057436:  Lim, Christopher --> Weinstein, Rachel B.
   000501-00-00140000192419:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000501-00-00140000202800:  Lim, Christopher --> Weinstein, Rachel B.
   000501-00-00140000206084:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000233091:  Lim, Christopher --> Weinstein, David J.
   000501-00-00140000240266:  Lim, Christopher --> Dawson, Bernette J.
   000501-00-00140000306655:  Lim, Christopher --> Weinstein, Rachel B.
   000501-00-00140000322628:  Lim, Christopher --> Weinstein, David J.
   000501-00-00140000327105:  Lim, Christopher --> Weinstein, David J.
   000501-00-00140000339447:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000387261:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000407039:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000424306:  Lim, Christopher --> Weinstein, Rachel B.
   000501-00-00140000484010:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000503181:  Lim, Christopher --> Weinstein, Rachel B.
   000501-00-00140000521407:  Lim, Christopher --> Dawson, Bernette J.
   000501-00-00140000529931:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000538989:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000573654:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000501-00-00140000589648:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000603780:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000676096:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000501-00-00140000710567:  Lim, Christopher --> Weinstein, David J.
   000501-00-00140000722216:  Lim, Christopher --> Weinstein, David J.
   000501-00-00140000762628:  Lim, Christopher --> Dawson, Bernette J.
   000501-00-00140000802021:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000848223:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000851691:  Lim, Christopher --> Weinstein, Rachel B.
   000501-00-00140000862304:  Lim, Christopher --> EXHAUSTED PILE
   000501-00-00140000902220:  Lim, Christopher --> Weinstein, David J.
   000501-00-00140000982348:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000902-00-00270000073693:  Lim, Christopher --> Weinstein, Rachel B.
   000902-00-00270000197436:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-00270000265117:  Lim, Christopher --> Weinstein, Rachel B.
   000902-00-00270000300941:  Lim, Christopher --> Weinstein, Rachel B.
   000902-00-00270000304482:  Lim, Christopher --> Weinstein, David J.
   000902-00-00270000374951:  Lim, Christopher --> Weinstein, Rachel B.
   000902-00-00270000378980:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-00270000423142:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000902-00-00270000429018:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-00270000462402:  Lim, Christopher --> Weinstein, David J.
   000902-00-00270000476220:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-00270000517177:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-00270000519384:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-00270000594388:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-00270000652077:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-00270000679648:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-00270000724601:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-00270000875708:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-09220000028946:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-09220000055009:  Lim, Christopher --> Weinstein, Rachel B.
   000902-00-09220000080647:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-09220000089905:  Lim, Christopher --> Weinstein, David J.
   000902-00-09220000279333:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000902-00-09220000339420:  Lim, Christopher --> Weinstein, David J.
   000902-00-09220000561691:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-09220000577980:  Lim, Christopher --> Dawson, Bernette J.
   000902-00-09220000694254:  Lim, Christopher --> EXHAUSTED PILE
   000902-00-09220000973624:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000202-00-00050000178536:  Lim, Christopher --> EXHAUSTED PILE
   000202-00-00050000268979:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000202-00-00050000347353:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000202-00-00050000350784:  Lim, Christopher --> Dawson, Bernette J.
   000202-00-00050000466368:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000202-00-00050000482458:  Lim, Christopher --> Weinstein, Rachel B.
   000202-00-00050000537483:  Lim, Christopher --> Weinstein, David J.
   000202-00-00050000688211:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000202-00-00050000732526:  Lim, Christopher --> EXHAUSTED PILE
   000202-00-00050000759392:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000202-00-00050000791982:  Lim, Christopher --> Weinstein, David J.
   000202-00-00050000907473:  Lim, Christopher --> Weinstein, David J.
   000202-00-00050000932797:  Lim, Christopher --> EXHAUSTED PILE
   000202-00-00050000941931:  Lim, Christopher --> Dawson, Bernette J.
   000202-00-00050000958399:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000203-00-00060000014409:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000043753:  Lim, Christopher --> Dawson, Bernette J.
   000203-00-00060000045323:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000203-00-00060000225555:  Lim, Christopher --> Weinstein, David J.
   000203-00-00060000239318:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000291109:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000416240:  Lim, Christopher --> Weinstein, David J.
   000203-00-00060000467504:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000203-00-00060000569688:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000576644:  Lim, Christopher --> Weinstein, Rachel B.
   000203-00-00060000602629:  Lim, Christopher --> Weinstein, David J.
   000203-00-00060000616860:  Lim, Christopher --> Weinstein, Rachel B.
   000203-00-00060000633124:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000678780:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000749751:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000899156:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000905774:  Lim, Christopher --> EXHAUSTED PILE
   000203-00-00060000934126:  Lim, Christopher --> Weinstein, Rachel B.
   000203-00-00060000985591:  Lim, Christopher --> Dawson, Bernette J.
   000203-00-00060000999912:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000027203:  Lim, Christopher --> Weinstein, David J.
   000603-00-00190000036464:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000603-00-00190000097521:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000171974:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000603-00-00190000184055:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000603-00-00190000192893:  Lim, Christopher --> Weinstein, David J.
   000603-00-00190000242846:  Lim, Christopher --> Dawson, Bernette J.
   000603-00-00190000245895:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000294480:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000320427:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000373022:  Lim, Christopher --> Dawson, Bernette J.
   000603-00-00190000402105:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000472361:  Lim, Christopher --> Weinstein, David J.
   000603-00-00190000476893:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000540073:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000540387:  Lim, Christopher --> Weinstein, David J.
   000603-00-00190000554441:  Lim, Christopher --> Dawson, Bernette J.
   000603-00-00190000626973:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000656969:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000666559:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000688360:  Lim, Christopher --> Dawson, Bernette J.
   000603-00-00190000761266:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000769654:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000796507:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000840864:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000846257:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000910636:  Lim, Christopher --> Weinstein, Rachel B.
   000603-00-00190000914792:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000921700:  Lim, Christopher --> EXHAUSTED PILE
   000603-00-00190000950459:  Lim, Christopher --> Dawson, Bernette J.
   001002-00-00300000230729:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-00300000247889:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-00300000296036:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-00300000304852:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-00300000322480:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-00300000401466:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-00300000444014:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-00300000456410:  Lim, Christopher --> Weinstein, David J.
   001002-00-00300000611208:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-00300000682671:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-00300000730823:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-00300000851466:  Lim, Christopher --> Dawson, Bernette J.
   001002-00-00300000949727:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-00650000660318:  Lim, Christopher --> Dawson, Bernette J.
   001002-00-10220000025206:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-10220000047632:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-10220000053453:  Lim, Christopher --> Weinstein, David J.
   001002-00-10220000066282:  Lim, Christopher --> Weinstein, David J.
   001002-00-10220000098504:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-10220000152497:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-10220000177751:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-10220000226903:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-10220000267117:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-10220000307071:  Lim, Christopher --> Dawson, Bernette J.
   001002-00-10220000320732:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000344621:  Lim, Christopher --> Weinstein, David J.
   001002-00-10220000403056:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-10220000406291:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000421182:  Lim, Christopher --> Weinstein, David J.
   001002-00-10220000475875:  Lim, Christopher --> Weinstein, David J.
   001002-00-10220000510988:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-10220000523591:  Lim, Christopher --> Dawson, Bernette J.
   001002-00-10220000591930:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000621976:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000691475:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000709929:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001002-00-10220000712231:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000764605:  Lim, Christopher --> EXHAUSTED PILE
   001002-00-10220000917237:  Lim, Christopher --> Weinstein, Rachel B.
   001002-00-10220000950807:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000021951:  Lim, Christopher --> Dawson, Bernette J.
   001003-00-00310000033856:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000050158:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000086136:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001003-00-00310000275850:  Lim, Christopher --> Dawson, Bernette J.
   001003-00-00310000321136:  Lim, Christopher --> EXHAUSTED PILE
   001003-00-00310000341326:  Lim, Christopher --> Dawson, Bernette J.
   001003-00-00310000357449:  Lim, Christopher --> EXHAUSTED PILE
   001003-00-00310000467238:  Lim, Christopher --> EXHAUSTED PILE
   001003-00-00310000523348:  Lim, Christopher --> Dawson, Bernette J.
   001003-00-00310000558966:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000565474:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000581944:  Lim, Christopher --> EXHAUSTED PILE
   001003-00-00310000677700:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001003-00-00310000730549:  Lim, Christopher --> Dawson, Bernette J.
   001003-00-00310000740331:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000745843:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001003-00-00310000828461:  Lim, Christopher --> EXHAUSTED PILE
   001003-00-00310000837366:  Lim, Christopher --> Weinstein, Rachel B.
   001003-00-00310000888434:  Lim, Christopher --> Weinstein, David J.
   001003-00-00310000927989:  Lim, Christopher --> EXHAUSTED PILE
   001003-00-00660000191446:  Lim, Christopher --> Dawson, Bernette J.
   001003-00-00660000559800:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000002380:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000010505:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000027324:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000031357:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000038176:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000046523:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000083459:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000086097:  Lim, Christopher --> Weinstein, David J.
   000502-00-00150000097223:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000110017:  Lim, Christopher --> Dawson, Bernette J.
   000502-00-00150000120103:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000129031:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000145895:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000170812:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000233794:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000246893:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000306019:  Lim, Christopher --> Weinstein, David J.
   000502-00-00150000330423:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000381174:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000422053:  Lim, Christopher --> Dawson, Bernette J.
   000502-00-00150000422125:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000447922:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000466132:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000491823:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000591866:  Lim, Christopher --> Dawson, Bernette J.
   000502-00-00150000640588:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00150000645056:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000648291:  Lim, Christopher --> Weinstein, David J.
   000502-00-00150000664658:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000693268:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000721996:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000733205:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000746472:  Lim, Christopher --> Weinstein, David J.
   000502-00-00150000819015:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000831292:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000868060:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000903070:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000909114:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000920994:  Lim, Christopher --> EXHAUSTED PILE
   000502-00-00150000936468:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000502-00-00150000960466:  Lim, Christopher --> Weinstein, Rachel B.
   000502-00-00500000865782:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000803-00-00250000006906:  Lim, Christopher --> Weinstein, David J.
   000803-00-00250000521055:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   000803-00-00250000901573:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-00290000006095:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-00290000042685:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-00290000088141:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00290000140866:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-00290000223749:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-00290000272489:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-00290000340444:  Lim, Christopher --> Weinstein, David J.
   001001-00-00290000350023:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-00290000368421:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-00290000400397:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00290000409655:  Lim, Christopher --> Dawson, Bernette J.
   001001-00-00290000425669:  Lim, Christopher --> Weinstein, David J.
   001001-00-00290000443170:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00290000451651:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00290000492119:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00290000525617:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-00290000742654:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-00290000761942:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00290000802509:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-00290000808657:  Lim, Christopher --> Weinstein, David J.
   001001-00-00290000824775:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-00640000063641:  Lim, Christopher --> Rojas Villarreal, Jose Luis
   001001-00-10120000000489:  Lim, Christopher --> Weinstein, David J.
   001001-00-10120000049240:  Lim, Christopher --> Dawson, Bernette J.
   001001-00-10120000050965:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-10120000098154:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-10120000116860:  Lim, Christopher --> Dawson, Bernette J.
   001001-00-10120000121065:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-10120000146256:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-10120000173434:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-10120000221546:  Lim, Christopher --> EXHAUSTED PILE
   001001-00-10120000347562:  Lim, Christopher --> Weinstein, Rachel B.
   001001-00-10120000351929:  Lim, Christopher --> EXHAUSTED PILE
